HSHD_NUM,HH_KEY,ACCOUNT_KEY,HEAD_OF_HH,CITY,STATE,ZIP_CODE,AGE_RANGE
1642,75566225,157877011,N,ST CLAIR SHORES,MI,48082.0,75+
175,1270137,157877014,N,VANDALIA,OH,45377,55-64
2874,16130831,157877658,N,BELLEFONTAINE,OH,43311,65-74
3903,10589890,157877285,N,LAWRENCEBURG,IN,47025,65-74
4368,5062519,157877753,N,LOUISVILLE,KY,40299,NOT AVAILABLE
2958,1785787,157877350,N,JEFFERSONVILLE,IN,47130,45-54
2430,79747997,158002536,N,MILAN,IN,47031,55-64
2049,72055153,157877764,N,MONROE,MI,48162,NOT AVAILABLE
3986,79928824,157877787,N,GREENWOOD,IN,46143,55-64
2483,255697,157877947,N,URBANA,OH,43078,75+
2265,74818901,157877964,N,TERRE HAUTE,IN,47807,NOT AVAILABLE
2053,6223918,157877967,N,CINCINNATI,OH,45231,65-74
803,729305,157918988,N,CINCINNATI,OH,45230,NOT AVAILABLE
17,75542648,157919003,N,GAHANNA,OH,43230,35-44
3044,72026583,157918998,N,ESTERO,FL,33928,55-64
917,18890311,157918604,N,LEXINGTON,KY,40509,55-64
4213,8298851,157919051,N,DELAWARE,OH,43015,NOT AVAILABLE
4317,76294556,157918642,N,FAIRFIELD,OH,45014,45-54
1933,18365562,157919057,N,CINCINNATI,OH,45255,NOT AVAILABLE
718,602759,157919488,N,MILFORD,OH,45150,45-54
2513,74381238,157919489,N,DUBLIN,OH,43017,65-74
2591,2837463,157919492,N,CINCINNATI,OH,45208,65-74
558,5350564,157919534,N,DAYTON,OH,45432,55-64
1443,4608222,157919532,N,ALEXANDRIA,OH,43001,35-44
2971,77319109,157919326,N,LOUISVILLE,KY,40220.0,35-44
2727,16180336,157919546,N,LIBERTY TOWNSHIP,OH,45044,45-54
111,8054483,157919563,N,CINCINNATI,OH,45208,45-54
3655,75058112,157919365,N,COLUMBUS,OH,43240,55-64
827,8057815,157919612,N,ELLETTSVILLE,IN,47429,35-44
2282,78067638,157919620,N,TOLEDO,OH,43614,25-34
1047,76952768,157919625,N,SOUTH LEBANON,OH,45065,NOT AVAILABLE
2199,978257,157919651,N,INDIANAPOLIS,IN,46240,75+
695,1207257,157919687,N,CENTERVILLE,OH,45458,NOT AVAILABLE
1749,74146460,157981190,N,LEXINGTON,KY,40503,35-44
4572,17808118,157981197,N,WESTERVILLE,OH,43081,NOT AVAILABLE
3170,77694034,157981226,N,FINDLAY,OH,45840,35-44
1523,706969,157981677,N,CINCINNATI,OH,45233,45-54
550,80030708,157981283,N,CINCINNATI,OH,45233,55-64
2171,80044254,157981398,N,LEWIS CENTER,OH,43035.0,35-44
3027,80044117,157981444,N,LAWRENCEBURG,KY,40342,55-64
2480,80052007,157981562,N,GOODLETTSVILLE,TN,37072,35-44
2538,77196415,157982233,N,ALEXANDRIA,KY,41001,55-64
3389,74885967,157982077,N,CINCINNATI,OH,45217,45-54
1463,71962028,158002753,N,CINCINNATI,OH,45211,55-64
773,75816309,158002818,N,PARK HILLS,KY,41011,55-64
255,80053795,158002852,N,DETROIT,MI,48210,65-74
83,284345,158002540,N,PICKERINGTON,OH,43147,65-74
4192,192670,158083880,N,COLD SPRING,KY,41076,NOT AVAILABLE
189,2825579,158002889,N,OREGON,OH,43616,35-44
4318,75542517,158002550,N,COLUMBUS,OH,43228.0,19-24
1379,18548502,158002575,N,MASON,OH,45040,55-64
330,70188996,158002962,N,DAYTON,OH,45415,75+
349,1620684,158002627,N,GALLOWAY,OH,43119,45-54
2576,547952,158002640,N,HARRISON,OH,45030,75+
2349,6223565,158002987,N,CINCINNATI,OH,45241,25-34
2976,76231234,158003006,N,FLINT,MI,48532,55-64
2696,77437725,158002679,N,BRENTWOOD,TN,37027,45-54
4153,743785,158022647,N,CINCINNATI,OH,45232,NOT AVAILABLE
4346,73081729,158022649,N,RICHMOND,KY,40475,35-44
3794,17882637,158022666,N,UNION,KY,41091,55-64
3432,12878584,158022357,N,MONROE,MI,48162,65-74
1957,76966348,158022698,N,TOLEDO,OH,43614,NOT AVAILABLE
3264,4807083,158022422,N,CRESTWOOD,KY,40014,35-44
1706,80046021,158022429,N,CORYDON,IN,47112,45-54
3586,1767314,158022800,N,WEST CHESTER,OH,45069,55-64
1892,74460468,158022488,N,GLEN ALLEN,VA,23060,45-54
123,76597003,158022837,N,CONNERSVILLE,IN,47331,55-64
3181,77080421,158044250,N,COLUMBUS,OH,43213,35-44
2128,73072390,158044256,N,CINCINNATI,OH,45211,NOT AVAILABLE
1731,76633773,158044635,N,MAUMEE,OH,43537,25-34
1048,12028664,158044682,N,PROSPECT,KY,40059,45-54
75,80056622,158044335,N,NASHVILLE,TN,37221,65-74
962,80093923,158044377,N,MARTINSVILLE,IN,46151,75+
4238,75959234,158044827,N,PIQUA,OH,45356,35-44
2915,5837651,158044475,N,PATASKALA,OH,43062,55-64
3201,80051847,158044520,N,DAYTON,OH,45459,75+
1549,80085665,158044543,N,TEMPERANCE,MI,48182,45-54
2735,74682333,158044537,N,TOLEDO,OH,43615,65-74
3525,77198897,158044568,N,EAST LANSING,MI,48823,35-44
2810,76768637,158044938,N,HARRISON,OH,45030,35-44
2678,76937199,158044956,N,LOUISVILLE,KY,40218,25-34
4564,76431059,158083311,N,CINCINNATI,OH,45236,55-64
4314,727636,158083691,N,CINCINNATI,OH,45233,65-74
135,860342,158083361,N,XENIA,OH,45385,55-64
1973,14856314,158083791,N,TAYLOR MILL,KY,41015,25-34
4923,76380646,158083806,N,CHILLICOTHE,OH,45601,25-34
1763,16343792,158083471,N,LEOPOLD,IN,47551,55-64
2419,76908628,158083478,N,MARTINSVILLE,OH,45146,NOT AVAILABLE
3617,16372215,158083550,N,NORWOOD,OH,45212,25-34
4345,9335798,158083912,N,ROCHESTER,MI,48307,NOT AVAILABLE
3003,1225977,158083581,N,CINCINNATI,OH,45230,55-64
1412,80048986,158106381,N,MADISON,IN,47250,65-74
210,16172367,158106448,N,HUBER HEIGHTS,OH,45424,55-64
1507,9817328,158106156,N,COLUMBUS,MI,48063,55-64
3368,75871521,158106482,N,NEWARK,OH,43055,35-44
3489,16220215,158105892,N,MIDDLETOWN,OH,45044,45-54
4991,1779388,158106551,N,CINCINNATI,OH,45202,NOT AVAILABLE
4633,1217297,158105963,N,LOVELAND,OH,45140,NOT AVAILABLE
1697,11667952,158105992,N,CENTERVILLE,OH,45459,NOT AVAILABLE
682,9744242,158106028,N,GROVE CITY,OH,43123,45-54
4355,745691,158106428,N,HARRISON,OH,45030,45-54
1279,16332848,158106440,N,DAYTON,KY,41074,35-44
3358,73952317,158106097,N,SIDNEY,OH,45365,55-64
3164,15133645,158106507,N,BRENTWOOD,TN,37027,45-54
554,80048108,158106118,N,BATESVILLE,IN,47006,75+
2475,4237347,158106506,N,PERRYSBURG,OH,43551,NOT AVAILABLE
2031,73095942,158126127,N,BATESVILLE,IN,47006,45-54
4670,75568495,158126444,N,URBANA,OH,43078,35-44
4985,80050539,158126183,N,SHEPHERDSVILLE,KY,40165,45-54
260,18219457,158126230,N,GEORGETOWN,KY,40324,25-34
2994,1549811,158126274,N,FT WRIGHT,KY,41011,65-74
2951,17734094,158126616,N,AMELIA,OH,45102,65-74
221,189414,158126338,N,DAYTON,KY,41074,65-74
1139,74446423,158139664,N,CINCINNATI,OH,45214,55-64
1787,78358320,158139668,N,UNION,KY,41091,25-34
2098,4768456,158139430,N,FRANKLIN,OH,45005,45-54
2467,13226464,158139533,N,CINCINNATI,OH,45217,55-64
1614,5835939,158139516,N,ASHLAND,KY,41101,55-64
3140,80059353,158139539,N,ZIONSVILLE,IN,46077,75+
1825,70024779,158139595,N,SUWANEE,GA,30024,25-34
4716,76497169,158249141,N,FRANKFORT,KY,40601,NOT AVAILABLE
2635,653704,158249149,N,CINCINNATI,OH,45230,65-74
938,17418901,158249144,N,FINDLAY,OH,45840,55-64
1577,910242,158249456,N,WEST UNION,OH,45693,65-74
3253,1788110,158249164,N,ALEXANDRIA,KY,41001,55-64
48,5399225,158249171,N,LONDON,OH,43140,55-64
3817,2034760,158249452,N,FT WRIGHT,KY,41011,75+
1586,5785740,158249223,N,MASON,OH,45040,45-54
1813,187044,158249535,N,NEWPORT,KY,41071,65-74
3739,1006699,158249246,N,BATESVILLE,IN,47006.0,NOT AVAILABLE
2187,5148018,158249541,N,FOSTORIA,OH,44830,55-64
3149,77069987,158249253,N,COLUMBUS,OH,43228,45-54
2130,16230079,158342469,N,UNION,KY,41091,NOT AVAILABLE
4993,72083193,158249577,N,WILMINGTON,OH,45177,NOT AVAILABLE
1185,106301,158249583,N,LOUISVILLE,KY,40218,35-44
2658,16927606,158249617,N,COLD SPRING,KY,41076,35-44
7,570190,158298448,N,LIBERTY TOWNSHIP,OH,45044,55-64
2503,77112256,158298460,N,EAST LANSING,MI,48823,45-54
2854,17054935,158298480,N,CINCINNATI,OH,45236,NOT AVAILABLE
2283,80003513,158298902,N,NEWPORT,KY,41071,25-34
3529,74765546,158298520,N,BOWLING GREEN,OH,43402,55-64
1495,568934,158298927,N,MIDDLETOWN,OH,45044,55-64
1912,16273591,158298524,N,CLEVES,OH,45002,45-54
3493,5408284,158298611,N,MAINEVILLE,OH,45039,55-64
3774,76769641,158299042,N,FRANKLIN,TN,37064,65-74
147,780802,158299058,N,CINCINNATI,OH,45244,75+
2150,358164,158299100,N,COLUMBUS,OH,43228,55-64
560,75077019,158298681,N,OXFORD,OH,45056,75+
1601,74135711,158298722,N,LANSING,MI,48917,NOT AVAILABLE
3937,12888034,158299119,N,INDIANAPOLIS,IN,46217,35-44
1354,79761534,158298751,N,CINCINNATI,OH,45245,35-44
3778,14855472,158299158,N,TOLEDO,OH,43611,NOT AVAILABLE
1739,80127708,158299180,N,MABLETON,GA,30126,35-44
1276,542444,158299185,N,FAIRFIELD,OH,45014,45-54
3490,80125670,158321628,N,CINCINNATI,OH,45212,35-44
2901,773989,158322057,N,MONTGOMERY,OH,45242,NOT AVAILABLE
3239,1782721,158322060,N,WILMINGTON,OH,45177,65-74
3089,80196374,158321635,N,KOKOMO,IN,46901,45-54
4388,75019736,158322107,N,BLOOMINGTON,IN,47404,NOT AVAILABLE
3802,75713890,158321984,N,NORCROSS,GA,30093,55-64
4505,76468409,158321751,N,LEXINGTON,KY,40517,25-34
4626,1447190,158322055,N,AVON,IN,46123,45-54
3361,723918,158321769,N,CINCINNATI,OH,45231,NOT AVAILABLE
2869,76445952,158322204,N,COLUMBUS,OH,43227,NOT AVAILABLE
2207,80206768,158342577,N,KENNESAW,GA,30144,55-64
1381,1673927,158342362,N,CHARLESTON,WV,25301,35-44
4356,5864395,158342716,N,COLUMBUS,MI,48063,45-54
4369,162608,158342429,N,ALEXANDRIA,KY,41001,NOT AVAILABLE
1841,79910924,158342794,N,LA PORTE,IN,46350,25-34
1755,79989928,158361681,N,MASON,OH,45040,35-44
1672,1015804,158362043,N,MOUNT WASHINGTON,KY,40047,35-44
619,1651939,158361758,N,PERRYSBURG,OH,43551,55-64
4605,8279017,158362078,N,FORT THOMAS,KY,41075,NOT AVAILABLE
4282,2342273,158362129,N,FT THOMAS,KY,41075,45-54
1128,763564,158361780,N,EDGEWOOD,KY,41017,NOT AVAILABLE
4423,76656637,158362118,N,COLUMBUS,OH,43235,25-34
4800,76906379,158361957,N,LOUISVILLE,KY,40220,35-44
2876,80180800,158361692,N,SPRINGBORO,OH,45066.0,35-44
1778,77164897,158362079,N,FORT WAYNE,IN,46825,75+
511,409901,158361795,N,WATERVILLE,OH,43566.0,55-64
4998,80137002,158361831,N,LAMBERTVILLE,MI,48144,NOT AVAILABLE
4584,368514,158362165,N,GAHANNA,OH,43230,55-64
3311,16275276,158361797,N,HARRISON,OH,45030,75+
731,18423845,158361899,N,CARBON,IN,47837,55-64
2116,80005694,158361841,N,INDEPENDENCE,KY,41051,35-44
4527,76723168,158384649,N,LOVELAND,OH,45140,65-74
750,11229549,158384325,N,OREGON,OH,43616,55-64
1026,80210297,158384402,N,VENICE,FL,34293,55-64
2019,80133668,158384253,N,CINCINNATI,OH,45231,35-44
4815,75082432,158384668,N,GREENWOOD,IN,46142,55-64
2454,76573513,158384457,N,BLOOMINGTON,IN,47403,55-64
2252,70416228,158384860,N,UNIONVILLE,IN,47468,NOT AVAILABLE
4198,80144635,158384497,N,CINCINNATI,OH,45230,NOT AVAILABLE
4854,80020481,158384538,N,KNOXVILLE,TN,37922,25-34
3013,6877002,158384841,N,SPRINGBORO,OH,45066,NOT AVAILABLE
25,2696253,158384844,N,LOUISVILLE,KY,40210,NOT AVAILABLE
4618,94290,158384527,N,LOUISVILLE,KY,40272.0,25-34
322,73736052,158414621,N,DUBLIN,OH,43017,65-74
2341,80207244,158414930,N,CARTERSVILLE,GA,30120,65-74
3265,2357295,158414997,N,COLUMBUS,OH,43228,NOT AVAILABLE
4187,4720854,158415010,N,BARGERSVILLE,IN,46106,45-54
802,80183613,158414690,N,EATON RAPIDS,MI,48827,45-54
2624,75654498,158414718,N,CLOVERDALE,IN,46120,NOT AVAILABLE
1539,1732675,158414764,N,COLUMBUS,OH,43235,35-44
4915,516767,158414774,N,CLEVES,OH,45002,NOT AVAILABLE
425,1575520,158415039,N,ASHLAND,KY,41101,55-64
3122,4884323,158415102,N,COLUMBUS,OH,43230,NOT AVAILABLE
1953,76176837,158436685,N,GARDEN CITY,MI,48135,55-64
3540,554151,158480033,N,MAINEVILLE,OH,45039,55-64
4890,75672985,158437095,N,MIDLAND,MI,48642,NOT AVAILABLE
3616,1537248,158436787,N,ALEXANDRIA,KY,41001,55-64
4831,80148587,158436810,N,LEBANON,OH,45036,25-34
4596,79758778,158437246,N,TOLEDO,OH,43613,25-34
4872,73873838,158437255,N,SYLVANIA,OH,43560,45-54
756,3538011,158436868,N,HOWELL,MI,48855,55-64
4272,80207525,158437297,N,PLEASANT VIEW,TN,37146,45-54
3646,80223971,158437305,N,HENDERSONVILLE,TN,37075,55-64
2290,17455650,158437489,N,WEST CHESTER,OH,45069,75+
1565,74252110,158437491,N,BATAVIA,OH,45103,NOT AVAILABLE
4024,74749836,158437694,N,FLORENCE,KY,41042,35-44
2883,13671293,158437706,N,MAINEVILLE,OH,45039,75+
198,76098761,158437557,N,MONROE,GA,30655,55-64
1531,7147702,158437769,N,JEFFERSONVILLE,IN,47130,65-74
1335,16944106,158437754,N,AMELIA,OH,45102,NOT AVAILABLE
4560,18878392,158437748,N,TERRACE PARK,OH,45174,NOT AVAILABLE
4601,70223628,158437602,N,INDIANAPOLIS,IN,46205,NOT AVAILABLE
3447,18646361,158459424,N,NASHVILLE,TN,37210,45-54
3391,74399491,158459443,N,GALLOWAY,OH,43119,55-64
3194,17422874,158459512,N,PROSPECT,KY,40059,65-74
1117,16312724,158459529,N,CINCINNATI,OH,45208,NOT AVAILABLE
3943,11128466,158459207,N,MARYSVILLE,OH,43040,45-54
1410,80128124,158459590,N,GREENFIELD,IN,46140,45-54
747,80137932,158459213,N,CAMPBELLSVILLE,KY,42718,25-34
1977,74357501,158459676,N,SAINT ALBANS,WV,25177,25-34
4,74079173,158459257,N,LEBANON,OH,45036,35-44
236,958426,158459225,N,RUSHVILLE,IN,46173,65-74
2010,778476,158459662,N,CINCINNATI,OH,45213,35-44
2683,770110,158459298,N,CINCINNATI,OH,45225,55-64
4590,600620,158459327,N,BATAVIA,OH,45103,NOT AVAILABLE
1572,78057246,158459729,N,KNOXVILLE,TN,37931,45-54
1871,12575717,158459356,N,MOORESVILLE,IN,46158,55-64
820,8323368,158459810,N,LEXINGTON,KY,40514,55-64
2818,278972,158459846,N,WASHINGTON CH,OH,43160,NOT AVAILABLE
3997,80132900,158480149,N,ALPHARETTA,GA,30022,35-44
311,80182227,158479811,N,COLUMBUS,OH,43206,65-74
358,3289115,158480222,N,CINCINNATI,OH,45242,25-34
4093,79968456,158479834,N,FLORENCE,KY,41042,35-44
3871,79798605,158479911,N,WAUSEON,OH,43567,25-34
4965,729467,158479997,N,CLEVES,OH,45002,NOT AVAILABLE
3167,508137,158480391,N,FOSTORIA,OH,44830,55-64
4797,408595,158480464,N,SYLVANIA,OH,43560,NOT AVAILABLE
764,75006458,158480492,N,PROSPECT,KY,40059,55-64
3687,1958262,158544636,N,TEMPERANCE,MI,48182,NOT AVAILABLE
4520,80143898,158480053,N,WILMINGTON,OH,45177,35-44
1634,429018,158480074,N,TOLEDO,OH,43614,75+
537,564859,158480498,N,CINCINNATI,OH,45215,65-74
219,80205901,158480579,N,SIDNEY,OH,45365,55-64
187,80034892,158502792,N,COLUMBUS,OH,43201,45-54
3445,1161459,158502813,N,WEST CHESTER,OH,45069,45-54
2581,73469132,158502788,N,NASHVILLE,TN,37211,65-74
1677,76905050,158502885,N,WESTERVILLE,OH,43081,35-44
3882,77790673,158502926,N,CINCINNATI,OH,45255.0,55-64
1357,11028675,158502986,N,MARTINSVILLE,IN,46151,35-44
1195,13785958,158503094,N,LOUISVILLE,KY,40241,65-74
1819,1658879,158503105,N,SYLVANIA,OH,43560,45-54
3662,15626938,158503157,N,NOVI,MI,48375,55-64
3,1241934,158503136,N,ENGLEWOOD,OH,45322.0,55-64
4790,1538556,158503609,N,CRESTVIEW HILLS,KY,41017,NOT AVAILABLE
3308,16069255,158503725,N,NASHVILLE,TN,37214,25-34
678,74766975,158503731,N,NASHVILLE,TN,37212,NOT AVAILABLE
4327,74909254,158544207,N,OAK RIDGE,TN,37831,55-64
1922,80185004,158543840,N,LOUISVILLE,KY,40258,55-64
3150,1675125,158543911,N,NORTHWOOD,OH,43619,45-54
1861,11860350,158544357,N,CINCINNATI,OH,45209.0,NOT AVAILABLE
4046,18227750,158543965,N,COLUMBUS,OH,43206,25-34
438,18116255,158544412,N,CINCINNATI,OH,45236.0,45-54
2942,75837928,158544433,N,,,99999,35-44
2306,80180523,158544067,N,CINCINNATI,OH,45240,55-64
4786,18593444,158544081,N,PERRYSBURG,OH,43551,NOT AVAILABLE
4873,1314740,158544113,N,WALTON,KY,41094,55-64
4307,80141884,158544135,N,MOREHEAD,KY,40351,65-74
4940,77948391,158544149,N,FISHERS,IN,46038,NOT AVAILABLE
117,3298864,158544564,N,MOORESVILLE,IN,46158,75+
3221,762369,158544782,N,FAIRFIELD,OH,45014,NOT AVAILABLE
173,76381125,158544621,N,LOGANVILLE,GA,30052,35-44
2799,14188305,158544631,N,WILMINGTON,OH,45177,NOT AVAILABLE
4947,80088201,158631377,N,MIDDLETOWN,OH,45044,25-34
2407,15724325,158544826,N,NEWPORT,KY,41071,55-64
1589,9245245,158544696,N,COLUMBUS,OH,43232,NOT AVAILABLE
2537,80280210,158567078,N,LOUISVILLE,KY,40245,NOT AVAILABLE
1095,15811239,158567640,N,REYNOLDSBURG,OH,43068,65-74
1644,80153924,158567583,N,SOUTHFIELD,MI,48034,45-54
765,1037294,158567708,N,ELLETTSVILLE,IN,47429.0,NOT AVAILABLE
2595,4285019,158567358,N,UNION,KY,41091,55-64
1762,2798911,158567830,N,NEW ALBANY,OH,43054,45-54
851,75057958,158567414,N,WATERVILLE,OH,43566,65-74
2502,561900,158567757,N,MASON,OH,45040,NOT AVAILABLE
98,80238862,158567798,N,MIAMISBURG,OH,45342,25-34
535,77022838,158587613,N,LEXINGTON,KY,40514,45-54
1624,15127392,158587723,N,CINCINNATI,OH,45215,NOT AVAILABLE
4644,518472,158587870,N,FRANKLIN,OH,45005,NOT AVAILABLE
4147,80145432,158587903,N,UNION,KY,41091,25-34
609,323291,158587923,N,COLUMBUS,OH,43212,75+
2086,76870579,158587626,N,MAINEVILLE,OH,45039,35-44
3960,78380770,158587663,N,BATAVIA,OH,45103,25-34
2640,18208320,158588147,N,TIFFIN,OH,44883,45-54
4879,312185,158587811,N,COLUMBUS,OH,43207,NOT AVAILABLE
4733,883891,158588218,N,DAYTON,OH,45459,65-74
4455,75438173,158587867,N,INDIANAPOLIS,IN,46236,25-34
3846,15323446,158588289,N,TIPP CITY,OH,45371,45-54
3869,76962008,158608489,N,INDIANAPOLIS,IN,46224,55-64
4500,80040361,158608158,N,COLUMBUS,OH,43230,55-64
2707,17319106,158608180,N,CINCINNATI,OH,45243,55-64
801,912117,158608191,N,CINCINNATI,OH,45230,75+
1383,76869809,158608131,N,CINCINNATI,OH,45231,35-44
2411,789797,158608247,N,CINCINNATI,OH,45246,65-74
95,4956528,158608649,N,LIBERTY TWP,OH,45011,65-74
58,5412117,158608279,N,BATAVIA,OH,45103.0,65-74
3712,74996023,158608708,N,WORTHINGTON,OH,43085,55-64
2815,260347,158608688,N,WESTERVILLE,OH,43082,NOT AVAILABLE
4050,801221,158608300,N,SOUTHGATE,KY,41071,75+
4408,2996073,158608733,N,LIBERTY TWP,OH,45011,55-64
4506,17784719,158608728,N,HEBRON,OH,43025,NOT AVAILABLE
944,4062496,158608803,N,OKEMOS,MI,48864,35-44
1070,70520,158608812,N,LOUISVILLE,KY,40206,65-74
4813,76459808,158608391,N,SPRINGBORO,OH,45066,65-74
2197,77198362,158608811,N,HEBRON,KY,41048,55-64
1333,3057203,158608788,N,BURLINGTON,KY,41005,55-64
1453,5227823,158608842,N,JEFFERSONVILLE,IN,47130,45-54
4824,2749064,158608863,N,LOUISVILLE,KY,40220,NOT AVAILABLE
2003,6830464,158608456,N,FLORENCE,IN,47020,45-54
4083,74763202,158631754,N,INDIANAPOLIS,IN,46259,25-34
573,3408115,158631832,N,KIMBALL,MI,48074,45-54
755,18868232,158631790,N,WINFIELD,WV,25213,55-64
4374,77707504,158631914,N,LOUISVILLE,KY,40223,45-54
2530,2666200,158631938,N,LOVELAND,OH,45140,65-74
4232,5658020,158631889,N,CINCINNATI,OH,45240,45-54
2394,16362496,158632006,N,HILLSBORO,OH,45133,65-74
2783,2365658,158631533,N,ROSSFORD,OH,43460,NOT AVAILABLE
3337,77923049,158631624,N,HENDERSONVILLE,TN,37075,65-74
2364,2314410,158631952,N,LOUISVILLE,KY,40215,75+
2798,80183099,158632035,N,TIPP CITY,OH,45371,65-74
1800,75257389,158632040,N,ALEXANDRIA,KY,41001,65-74
4543,164738,158631573,N,BURLINGTON,KY,41005,NOT AVAILABLE
354,2039143,158631978,N,COLD SPRING,KY,41076.0,65-74
1920,1654930,158631988,N,SYLVANIA,OH,43560,75+
2304,164391,158632073,N,BURLINGTON,KY,41005,NOT AVAILABLE
2423,193343,158631686,N,COLD SPRING,KY,41076,NOT AVAILABLE
3864,80142423,158631628,N,CINCINNATI,OH,45215,25-34
2756,853739,158631636,N,TIPP CITY,OH,45371,65-74
4599,80144511,158632167,N,REYNOLDSBURG,OH,43068,NOT AVAILABLE
3728,521060,158631671,N,FAIRFIELD TOWNSHIP,OH,45011,65-74
128,75661209,158632081,N,HILLSDALE,MI,49242,55-64
3205,79972273,158632085,N,COLUMBUS,OH,43221,25-34
4544,74460938,158677919,N,NASHVILLE,TN,37211,35-44
352,2316954,158678045,N,HARRODSBURG,KY,40330,55-64
4394,80155866,158679109,N,STONE MOUNTAIN,GA,30083,35-44
3795,16383481,158679819,N,CLINTON TOWNSHIP,MI,48036,35-44
4058,77061505,158680847,N,INDIANAPOLIS,IN,46227.0,55-64
2562,74825612,158681683,N,VANDALIA,OH,45377,55-64
823,80185006,158672731,N,LOUISVILLE,KY,40208,45-54
3842,12540104,158673159,N,UPPER ARLINGTON,OH,43212,45-54
4744,6012249,158673170,N,MAINEVILLE,OH,45039,NOT AVAILABLE
2749,2990145,158672771,N,PERRYSBURG,OH,43551,45-54
2611,5472345,158672774,N,BLUE ASH,OH,45241,55-64
4980,17237998,158672827,N,WATERFORD,MI,48327,NOT AVAILABLE
4891,13496605,158672848,N,LEXINGTON,KY,40503,35-44
2817,5065341,158672898,N,SOUTHGATE,KY,41071,55-64
553,3501125,158672931,N,SWARTZ CREEK,MI,48473,55-64
2235,7469932,158672954,N,HOWELL,MI,48843,55-64
1457,17802770,158673445,N,SYLVANIA,OH,43560,25-34
3485,75062411,158673056,N,FORT THOMAS,KY,41075,65-74
1247,5067109,158673508,N,BLACKLICK,OH,43004,55-64
784,58460,158673514,N,PROSPECT,KY,40059,65-74
2180,73248481,158673717,N,SADIEVILLE,KY,40370,NOT AVAILABLE
3101,5138318,158673770,N,GALENA,OH,43021,NOT AVAILABLE
3631,1565855,158673786,N,FOSTER,KY,41043,65-74
4793,8328529,158673632,N,DAYTON,OH,45420,NOT AVAILABLE
1011,70451430,158673802,N,FT MITCHELL,KY,41017,75+
52,121400,158673626,N,LOUISVILLE,KY,40241,65-74
2478,17268322,158698504,N,MASON,OH,45040,45-54
3084,75992598,158698898,N,PEWEE VALLEY,KY,40056,55-64
3723,16009965,158700478,N,HILLIARD,OH,43026,55-64
88,79928335,158700909,N,WATERVILLE,OH,43566,45-54
3351,75420455,158697262,N,COLUMBUS,OH,43204,25-34
3651,16795540,158701205,N,VERSAILLES,KY,40383,NOT AVAILABLE
3947,18439953,158701218,N,NICHOLASVILLE,KY,40356,65-74
3484,77342894,158702702,N,BROWNSTOWN,MI,48183,45-54
1710,74903828,158702766,N,BROWNSTOWN,MI,48183,55-64
3396,15921361,158704144,N,WEST CARROLLTON,OH,45449,45-54
4753,78314201,158703654,N,INDIANAPOLIS,IN,46201,45-54
3055,14871455,158697380,N,CINCINNATI,OH,45237,NOT AVAILABLE
2057,4514637,158697086,N,BLOOMINGTON,IN,47401,35-44
555,7452683,158697692,N,LOVELAND,OH,45140,NOT AVAILABLE
2222,76758124,158697678,N,LOUISVILLE,KY,40207,NOT AVAILABLE
2762,191882,158697292,N,WILDER,KY,41076,NOT AVAILABLE
3963,16189665,158697705,N,FORT THOMAS,KY,41075,55-64
1510,16196351,158697340,N,DUBLIN,OH,43017,55-64
1545,73877407,158697330,N,NEWPORT,KY,41071,65-74
4919,73742361,158697760,N,SOUTH HAVEN,MI,49090,NOT AVAILABLE
1936,78384695,158697365,N,OWOSSO,MI,48867,55-64
2690,75987569,158697782,N,GRANDVIEW,OH,43212,55-64
4884,79986791,158697901,N,CINCINNATI,OH,45238,NOT AVAILABLE
3757,1814866,158697786,N,CINCINNATI,OH,45252,25-34
2501,77177558,158697859,N,TROY,OH,45373,NOT AVAILABLE
3867,2342644,158698009,N,HIGHLAND HEIGHTS,KY,41076,55-64
4171,5015901,158721228,N,CINCINNATI,OH,45236,NOT AVAILABLE
4045,80204957,158721312,N,CINCINNATI,OH,45219,NOT AVAILABLE
3053,652657,158721187,N,CINCINNATI,OH,45208,45-54
1897,77174937,158721252,N,FAIRFIELD TOWNSHIP,OH,45011,NOT AVAILABLE
94,17742463,158723318,N,DELAWARE,OH,43015,NOT AVAILABLE
4124,5397601,158723330,N,REYNOLDSBURG,OH,43068,65-74
4319,4413459,158723419,N,WHITEHALL,OH,43213.0,55-64
3752,15005536,158723563,N,CHILLICOTHE,OH,45601,45-54
1858,77387704,158723736,N,MONROE,MI,48161,35-44
4347,11449058,158723786,N,TOLEDO,OH,43613,65-74
4546,76493937,158724012,N,LEXINGTON,KY,40504,45-54
4540,76074896,158723891,N,HENDERSONVILLE,TN,37075,35-44
1639,16475923,158723995,N,ANTIOCH,TN,37013,NOT AVAILABLE
3805,12253220,158725336,N,BROWNSTOWN TWP,MI,48183,45-54
1968,80138860,158726015,N,PORTSMOUTH,OH,45662,45-54
2745,80221921,158725205,N,INDEPENDENCE,KY,41051,NOT AVAILABLE
958,123407,158749832,N,LOUISVILLE,KY,40242,45-54
4261,3026597,158720446,N,BELLEVUE,KY,41073,55-64
3506,76805387,158720459,N,HARRISON,OH,45030,75+
4490,75498954,158720518,N,CINCINNATI,OH,45216,35-44
658,6126249,158720723,N,DELAWARE,OH,43015,55-64
44,4773087,158720785,N,CINCINNATI,OH,45251,65-74
2580,3507170,158720420,N,FLINT,MI,48532,65-74
